2025-05-28 09:51:31.757 | SUCCESS  | adapters.download_file:download_index:33 - Téléchargement réussi depuis https://www.ema.europa.eu/en/documents/report/medicines-output-medicines-report_en.xlsx
2025-05-28 09:51:32.329 | SUCCESS  | core.manipulate_df:simplify_dataframe:61 - Réussite de la simplification du fichier excel
2025-05-28 09:51:32.334 | SUCCESS  | core.manipulate_df:simplify_dataframe:71 - Réussite de la sauvegarde du fichier simplifié
2025-05-28 09:51:32.334 | ERROR    | core.update_rcp:rename_update_rcp:20 - Aucun fichier de la veille trouvé, il n'y a rien à comparer.
2025-05-28 09:51:32.342 | INFO     | adapters.download_file:download_pdf:77 - Le fichier ema_rcp/Xenpozyme.pdf existe déjà. Téléchargement ignoré.
2025-05-28 09:51:32.342 | INFO     | adapters.download_file:download_pdf:77 - Le fichier ema_rcp/Galafold.pdf existe déjà. Téléchargement ignoré.
2025-05-28 09:51:32.343 | INFO     | adapters.download_file:download_pdf:77 - Le fichier ema_rcp/Icandra.pdf existe déjà. Téléchargement ignoré.
2025-05-28 09:51:32.343 | INFO     | adapters.download_file:download_pdf:77 - Le fichier ema_rcp/Eucreas.pdf existe déjà. Téléchargement ignoré.
2025-05-28 09:51:32.344 | INFO     | adapters.download_file:download_pdf:77 - Le fichier ema_rcp/Paxlovid.pdf existe déjà. Téléchargement ignoré.
2025-05-28 09:51:32.344 | INFO     | adapters.download_file:download_pdf:77 - Le fichier ema_rcp/Zomarist.pdf existe déjà. Téléchargement ignoré.
2025-05-28 09:51:32.344 | INFO     | adapters.download_file:download_pdf:77 - Le fichier ema_rcp/Prevymis.pdf existe déjà. Téléchargement ignoré.
2025-05-28 09:51:32.345 | INFO     | adapters.download_file:download_pdf:77 - Le fichier ema_rcp/Ovaleap.pdf existe déjà. Téléchargement ignoré.
2025-05-28 09:51:32.345 | INFO     | adapters.download_file:download_pdf:77 - Le fichier ema_rcp/Sorafenib-accord.pdf existe déjà. Téléchargement ignoré.
2025-05-28 09:51:32.346 | INFO     | adapters.download_file:download_pdf:77 - Le fichier ema_rcp/Hyqvia.pdf existe déjà. Téléchargement ignoré.
2025-05-28 09:51:32.346 | INFO     | adapters.download_file:download_pdf:77 - Le fichier ema_rcp/Inflectra.pdf existe déjà. Téléchargement ignoré.
2025-05-28 09:51:32.347 | INFO     | adapters.download_file:download_pdf:77 - Le fichier ema_rcp/Ixchiq.pdf existe déjà. Téléchargement ignoré.
2025-05-28 09:51:32.347 | INFO     | adapters.download_file:download_pdf:77 - Le fichier ema_rcp/Calquence.pdf existe déjà. Téléchargement ignoré.
2025-05-28 09:51:32.347 | INFO     | adapters.download_file:download_pdf:77 - Le fichier ema_rcp/Voxzogo.pdf existe déjà. Téléchargement ignoré.
2025-05-28 09:51:32.347 | INFO     | adapters.download_file:download_pdf:77 - Le fichier ema_rcp/Ranivisio.pdf existe déjà. Téléchargement ignoré.
2025-05-28 09:51:32.347 | INFO     | adapters.download_file:download_pdf:77 - Le fichier ema_rcp/Epruvy.pdf existe déjà. Téléchargement ignoré.
2025-05-28 09:51:32.347 | INFO     | adapters.download_file:download_pdf:77 - Le fichier ema_rcp/Eksunbi.pdf existe déjà. Téléchargement ignoré.
2025-05-28 09:51:32.348 | INFO     | adapters.download_file:download_pdf:77 - Le fichier ema_rcp/Otulfi.pdf existe déjà. Téléchargement ignoré.
2025-05-28 09:51:32.348 | INFO     | adapters.download_file:download_pdf:77 - Le fichier ema_rcp/Pyzchiva.pdf existe déjà. Téléchargement ignoré.
2025-05-28 09:51:32.348 | INFO     | adapters.download_file:download_pdf:77 - Le fichier ema_rcp/Pylclari.pdf existe déjà. Téléchargement ignoré.
2025-05-28 09:51:32.348 | INFO     | adapters.download_file:download_pdf:77 - Le fichier ema_rcp/Bimervax.pdf existe déjà. Téléchargement ignoré.
